strategy,time,dir,entry,stop,target,exit,R,outcome,date,n_confirm,partners
LiquidityRun,2026-01-20 15:30:00,SHORT,4732.8,4743.29,4701.34,STOP,-1.497,LOSS,2026-01-20,1,LiquiditySweep
LiquidityRun,2026-01-20 20:30:00,SHORT,4749.83,4760.66,4717.34,STOP,-1.483,LOSS,2026-01-20,0,
LiquidityRun,2026-01-21 06:45:00,SHORT,4847.64,4874.94,4765.74,STOP,-1.196,LOSS,2026-01-21,0,
LiquidityRun,2026-01-21 14:15:00,SHORT,4860.77,4874.89,4818.39,TARGET,2.794,WIN,2026-01-21,0,
Inducement+FVG,2026-01-21 15:15:00,LONG,4831.26,4805.18,4888.5,STOP,-1.203,LOSS,2026-01-21,2,"LiquidityRun,TridentKillzone"
LiquidityRun,2026-01-21 15:30:00,SHORT,4837.3,4851.96,4793.31,STOP,-1.364,LOSS,2026-01-21,0,
TridentKillzone,2026-01-21 16:30:00,LONG,4833.34,4829.13,4917.4,STOP,-4.403,LOSS,2026-01-21,2,"Inducement+FVG,LiquidityRun"
LiquidityRun,2026-01-21 18:00:00,LONG,4825.61,4816.82,4852.01,STOP,-1.603,LOSS,2026-01-21,2,"Inducement+FVG,TridentKillzone"
LiquidityRun,2026-01-21 20:15:00,LONG,4797.52,4778.19,4855.52,STOP,-1.272,LOSS,2026-01-21,0,
LiquidityRun,2026-01-22 14:30:00,LONG,4845.82,4821.11,4919.95,TARGET,2.882,WIN,2026-01-22,0,
PriorDayLevels,2026-01-22 17:00:00,SHORT,4888.5,4903.16,4755.85,STOP,-1.368,LOSS,2026-01-22,0,
LiquidityRun,2026-01-22 23:30:00,SHORT,4938.72,4947.61,4912.05,STOP,-1.612,LOSS,2026-01-22,0,
LiquidityRun,2026-01-23 03:15:00,SHORT,4943.93,4960.41,4894.49,STOP,-1.331,LOSS,2026-01-23,0,
PriorDayLevels,2026-01-23 15:00:00,SHORT,4960.59,4975.47,4772.21,STOP,-1.368,LOSS,2026-01-23,2,"LiquidityRun,LiquiditySweep"
LiquiditySweep,2026-01-23 17:45:00,SHORT,4966.03,4992.68,4945.46,STOP,-1.206,LOSS,2026-01-23,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2026-01-23 18:45:00,SHORT,4966.79,4982.57,4919.47,STOP,-1.347,LOSS,2026-01-23,2,"LiquiditySweep,PriorDayLevels"
LiquidityRun,2026-01-26 08:45:00,SHORT,5083.35,5100.06,5033.2,STOP,-1.335,LOSS,2026-01-26,0,
Inducement+FVG,2026-01-26 13:00:00,LONG,5080.19,5054.09,5111.17,STOP,-1.213,LOSS,2026-01-26,0,
StructureSweep,2026-01-26 15:00:00,SHORT,5095.38,5102.46,5054.53,STOP,-1.792,LOSS,2026-01-26,1,LiquidityRun
LiquidityRun,2026-01-26 16:30:00,SHORT,5077.4,5094.69,5025.53,STOP,-1.324,LOSS,2026-01-26,0,
StructureSweep,2026-01-26 17:00:00,SHORT,5094.32,5102.48,5054.53,STOP,-1.687,LOSS,2026-01-26,1,LiquidityRun
LiquidityRun,2026-01-26 18:15:00,SHORT,5085.04,5102.52,5032.62,TARGET,2.826,WIN,2026-01-26,1,StructureSweep
StructureSweep,2026-01-26 18:45:00,LONG,5068.87,5058.78,5104.97,STOP,-1.552,LOSS,2026-01-26,1,LiquidityRun
LiquidityRun,2026-01-26 20:15:00,LONG,5056.16,5032.67,5126.65,STOP,-1.236,LOSS,2026-01-26,1,StructureSweep
PriorDayLevels,2026-01-26 21:00:00,LONG,5003.58,4988.56,5040.3,TARGET,2.312,WIN,2026-01-26,1,Inducement+FVG
Inducement+FVG,2026-01-26 21:30:00,LONG,5005.27,4978.26,5111.17,TARGET,3.809,WIN,2026-01-26,1,PriorDayLevels
LiquidityRun,2026-01-26 23:15:00,LONG,5045.19,5011.9,5145.07,TARGET,2.908,WIN,2026-01-26,0,
StructureSweep,2026-01-27 01:45:00,SHORT,5060.4,5072.07,4989.63,STOP,-1.478,LOSS,2026-01-27,0,
StructureSweep,2026-01-27 16:30:00,SHORT,5088.43,5104.65,5046.46,STOP,-1.346,LOSS,2026-01-27,0,
PriorDayLevels,2026-01-27 20:00:00,SHORT,5111.17,5126.51,4989.63,STOP,-1.368,LOSS,2026-01-27,0,
LiquidityRun,2026-01-27 23:15:00,SHORT,5170.37,5179.88,5141.82,STOP,-1.599,LOSS,2026-01-27,0,
LiquidityRun,2026-01-28 09:30:00,SHORT,5266.88,5285.62,5210.64,STOP,-1.31,LOSS,2026-01-28,0,
LiquidityRun,2026-01-28 11:15:00,SHORT,5259.28,5275.21,5211.48,STOP,-1.364,LOSS,2026-01-28,0,
Inducement+FVG,2026-01-28 15:00:00,LONG,5256.85,5236.36,5311.54,TARGET,2.516,WIN,2026-01-28,0,
LiquidityRun,2026-01-28 16:15:00,LONG,5287.37,5276.34,5320.46,STOP,-1.527,LOSS,2026-01-28,0,
LiquidityRun,2026-01-28 17:00:00,LONG,5295.6,5283.94,5330.58,STOP,-1.499,LOSS,2026-01-28,0,
LiquidityRun,2026-01-28 18:45:00,SHORT,5283.6,5304.16,5221.91,STOP,-1.283,LOSS,2026-01-28,0,
LiquidityRun,2026-01-29 02:15:00,SHORT,5525.71,5532.54,5505.2,STOP,-1.89,LOSS,2026-01-29,0,
LiquiditySweep,2026-01-29 06:45:00,SHORT,5561.65,5593.5,5516.11,TARGET,1.325,WIN,2026-01-29,1,LiquidityRun
LiquidityRun,2026-01-29 07:00:00,SHORT,5561.99,5583.3,5498.09,TARGET,2.844,WIN,2026-01-29,1,LiquiditySweep
Inducement+FVG,2026-01-29 08:30:00,LONG,5482.89,5469.72,5570.02,STOP,-1.457,LOSS,2026-01-29,0,
LiquidityRun,2026-01-29 08:45:00,SHORT,5509.8,5528.84,5452.71,STOP,-1.319,LOSS,2026-01-29,0,
StructureSweep,2026-01-29 09:15:00,LONG,5516.16,5494.75,5595.35,STOP,-1.283,LOSS,2026-01-29,0,
StructureSweep,2026-01-29 14:30:00,SHORT,5517.72,5551.12,5470.7,TARGET,1.309,WIN,2026-01-29,0,
PriorDayLevels,2026-01-29 15:00:00,LONG,5157.06,5141.59,5570.02,STOP,-1.366,LOSS,2026-01-29,0,
LiquidityRun,2026-01-29 16:15:00,LONG,5290.05,5205.73,5543.01,STOP,-1.068,LOSS,2026-01-29,0,
LiquidityRun,2026-01-30 05:15:00,LONG,5230.26,5211.77,5285.72,STOP,-1.31,LOSS,2026-01-30,0,
PriorDayLevels,2026-01-30 08:00:00,LONG,5094.98,5079.69,5595.35,STOP,-1.366,LOSS,2026-01-30,1,Inducement+FVG
Inducement+FVG,2026-01-30 08:30:00,LONG,5096.4,5071.97,5595.35,STOP,-1.229,LOSS,2026-01-30,1,PriorDayLevels
LiquidityRun,2026-01-30 10:15:00,LONG,5059.7,5025.25,5163.03,STOP,-1.161,LOSS,2026-01-30,0,
LiquidityRun,2026-01-30 19:00:00,LONG,4889.78,4780.89,5216.44,STOP,-1.049,LOSS,2026-01-30,0,
LiquidityRun,2026-02-02 07:15:00,LONG,4560.2,4518.86,4684.21,TARGET,2.933,WIN,2026-02-02,0,
LiquidityRun,2026-02-02 09:30:00,LONG,4688.22,4653.59,4792.12,TARGET,2.918,WIN,2026-02-02,1,PriorDayLevels
StructureSweep,2026-02-02 09:30:00,SHORT,4688.22,4718.54,4402.06,STOP,-1.171,LOSS,2026-02-02,0,
StructureSweep,2026-02-02 10:15:00,SHORT,4682.95,4735.9,4402.06,STOP,-1.098,LOSS,2026-02-02,0,
PriorDayLevels,2026-02-02 13:00:00,LONG,4697.91,4683.82,4819.79,STOP,-1.366,LOSS,2026-02-02,1,LiquidityRun
StructureSweep,2026-02-02 15:30:00,LONG,4675.86,4643.74,4812.46,STOP,-1.159,LOSS,2026-02-02,0,
LiquidityRun,2026-02-03 02:15:00,SHORT,4772.93,4825.14,4616.32,STOP,-1.101,LOSS,2026-02-03,0,
LiquidityRun,2026-02-03 09:00:00,SHORT,4916.18,4935.41,4858.48,STOP,-1.282,LOSS,2026-02-03,0,
StructureSweep,2026-02-03 11:15:00,LONG,4901.19,4878.63,4949.85,TARGET,2.027,WIN,2026-02-03,0,
LiquidityRun,2026-02-03 17:00:00,SHORT,4944.04,4969.08,4868.92,STOP,-1.218,LOSS,2026-02-03,0,
StructureSweep,2026-02-03 18:30:00,LONG,4906.18,4880.09,4993.74,TARGET,3.242,WIN,2026-02-03,0,
LiquidityRun,2026-02-03 18:30:00,SHORT,4906.18,4931.28,4830.89,STOP,-1.216,LOSS,2026-02-03,0,
LiquidityRun,2026-02-04 06:15:00,SHORT,5054.66,5082.13,4972.23,STOP,-1.203,LOSS,2026-02-04,0,
LiquidityRun,2026-02-04 09:15:00,SHORT,5056.92,5076.54,4998.06,TARGET,2.846,WIN,2026-02-04,0,
StructureSweep,2026-02-04 09:30:00,LONG,5057.57,5037.78,5091.85,STOP,-1.28,LOSS,2026-02-04,0,
Inducement+FVG,2026-02-04 14:30:00,LONG,4995.96,4950.13,5091.85,STOP,-1.119,LOSS,2026-02-04,0,
Inducement+FVG,2026-02-04 16:45:00,LONG,4904.52,4844.36,5091.85,STOP,-1.089,LOSS,2026-02-04,0,
PriorDayLevels,2026-02-04 23:00:00,SHORT,4993.74,5008.72,4745.49,STOP,-1.368,LOSS,2026-02-04,0,
StructureSweep,2026-02-05 02:00:00,LONG,4914.92,4895.96,5023.77,STOP,-1.284,LOSS,2026-02-05,0,
Inducement+FVG,2026-02-05 03:00:00,LONG,4846.79,4825.57,5091.85,STOP,-1.25,LOSS,2026-02-05,0,
LiquidityRun,2026-02-05 05:45:00,LONG,4896.18,4865.58,4987.98,STOP,-1.175,LOSS,2026-02-05,0,
PriorDayLevels,2026-02-05 09:00:00,LONG,4852.07,4837.52,5091.85,STOP,-1.366,LOSS,2026-02-05,0,
LiquidityRun,2026-02-05 16:30:00,LONG,4878.81,4836.54,5005.62,STOP,-1.126,LOSS,2026-02-05,0,
StructureSweep,2026-02-05 17:15:00,SHORT,4867.12,4885.35,4800.54,TARGET,3.492,WIN,2026-02-05,0,
LiquidityRun,2026-02-06 00:30:00,LONG,4758.12,4702.54,4924.87,STOP,-1.093,LOSS,2026-02-06,0,
LiquidityRun,2026-02-06 02:00:00,LONG,4787.38,4742.42,4922.26,TARGET,2.936,WIN,2026-02-06,0,
StructureSweep,2026-02-06 06:30:00,SHORT,4846.49,4871.49,4655.16,STOP,-1.214,LOSS,2026-02-06,0,
StructureSweep,2026-02-06 20:30:00,LONG,4944.18,4931.62,4971.37,TARGET,1.929,WIN,2026-02-06,0,
StructureSweep,2026-02-09 07:15:00,LONG,5008.78,4992.25,5045.75,STOP,-1.332,LOSS,2026-02-09,0,
LiquidityRun,2026-02-09 11:30:00,LONG,5008.52,4994.07,5051.87,TARGET,2.791,WIN,2026-02-09,0,
PriorDayLevels,2026-02-09 15:00:00,SHORT,5046.84,5061.98,4964.72,STOP,-1.368,LOSS,2026-02-09,1,LiquidityRun
LiquidityRun,2026-02-09 18:00:00,SHORT,5058.17,5066.2,5034.07,STOP,-1.693,LOSS,2026-02-09,1,PriorDayLevels
LiquidityRun,2026-02-09 21:15:00,SHORT,5055.0,5078.61,4984.17,STOP,-1.236,LOSS,2026-02-09,0,
StructureSweep,2026-02-10 14:00:00,SHORT,5055.79,5063.39,5019.36,STOP,-1.732,LOSS,2026-02-10,0,
StructureSweep,2026-02-10 14:30:00,SHORT,5055.82,5083.64,5019.36,TARGET,1.202,WIN,2026-02-10,0,
PriorDayLevels,2026-02-11 10:00:00,SHORT,5078.56,5093.79,4998.8,STOP,-1.368,LOSS,2026-02-11,1,LiquiditySweep
LiquidityRun,2026-02-11 12:15:00,SHORT,5095.03,5113.42,5039.85,TARGET,2.834,WIN,2026-02-11,0,
LiquiditySweep,2026-02-11 12:30:00,SHORT,5068.44,5106.39,5045.56,TARGET,0.523,WIN,2026-02-11,2,"LiquidityRun,PriorDayLevels"
StructureSweep,2026-02-11 13:30:00,LONG,5060.32,5013.84,5119.18,STOP,-1.119,LOSS,2026-02-11,1,LiquidityRun
LiquidityRun,2026-02-11 14:45:00,SHORT,5059.3,5072.2,5020.62,STOP,-1.432,LOSS,2026-02-11,1,LiquiditySweep
LiquidityRun,2026-02-11 16:45:00,LONG,5075.11,5057.29,5128.58,STOP,-1.313,LOSS,2026-02-11,1,StructureSweep
Inducement+FVG,2026-02-11 21:30:00,LONG,5080.39,5057.29,5119.18,STOP,-1.241,LOSS,2026-02-11,0,
LiquidityRun,2026-02-12 10:15:00,SHORT,5061.42,5075.96,5017.8,STOP,-1.384,LOSS,2026-02-12,0,
LiquidityRun,2026-02-12 14:15:00,SHORT,5060.01,5079.64,5001.13,TARGET,2.846,WIN,2026-02-12,0,
PriorDayLevels,2026-02-12 16:00:00,LONG,5018.86,5003.8,5119.18,STOP,-1.366,LOSS,2026-02-12,0,
LiquidityRun,2026-02-12 16:15:00,SHORT,4897.71,5065.17,4395.31,STOP,-1.033,LOSS,2026-02-12,0,
StructureSweep,2026-02-13 13:30:00,SHORT,4984.15,5006.89,4933.49,STOP,-1.242,LOSS,2026-02-13,0,
StructureSweep,2026-02-13 15:45:00,SHORT,4977.06,5015.26,4933.49,STOP,-1.144,LOSS,2026-02-13,0,
Inducement+FVG,2026-02-16 05:00:00,LONG,4983.56,4965.81,5046.1,STOP,-1.308,LOSS,2026-02-16,0,
StructureSweep,2026-02-17 09:45:00,SHORT,4925.99,4937.48,4858.73,STOP,-1.472,LOSS,2026-02-17,0,
StructureSweep,2026-02-17 10:15:00,SHORT,4928.09,4942.44,4858.73,STOP,-1.378,LOSS,2026-02-17,0,
StructureSweep,2026-02-17 23:00:00,LONG,4882.69,4855.18,4910.67,STOP,-1.195,LOSS,2026-02-17,0,
StructureSweep,2026-02-18 01:00:00,SHORT,4886.52,4896.01,4853.94,STOP,-1.567,LOSS,2026-02-18,0,
StructureSweep,2026-02-18 08:15:00,LONG,4926.04,4917.57,4942.32,STOP,-1.639,LOSS,2026-02-18,0,
PriorDayLevels,2026-02-18 14:00:00,SHORT,4991.59,5006.57,4841.15,STOP,-1.368,LOSS,2026-02-18,0,
StructureSweep,2026-02-18 19:00:00,LONG,4991.9,4979.37,5011.05,STOP,-1.437,LOSS,2026-02-18,0,
StructureSweep,2026-02-19 03:30:00,SHORT,4977.1,4983.97,4960.43,STOP,-1.798,LOSS,2026-02-19,0,
Inducement+FVG,2026-02-19 09:15:00,LONG,5000.73,4995.04,5011.05,STOP,-1.966,LOSS,2026-02-19,0,
StructureSweep,2026-02-19 13:00:00,LONG,4983.95,4969.39,5022.03,STOP,-1.376,LOSS,2026-02-19,1,Inducement+FVG
Inducement+FVG,2026-02-19 13:00:00,LONG,4983.95,4966.83,5011.05,STOP,-1.32,LOSS,2026-02-19,1,StructureSweep
PriorDayLevels,2026-02-19 15:00:00,SHORT,5011.05,5026.08,4858.43,EOD,1.188,WIN,2026-02-19,1,LiquiditySweep
LiquiditySweep,2026-02-19 15:30:00,SHORT,5015.12,5029.87,4991.39,TARGET,1.405,WIN,2026-02-19,1,PriorDayLevels
Inducement+FVG,2026-02-20 03:30:00,LONG,4987.38,4979.37,5022.34,TARGET,3.99,WIN,2026-02-20,1,StructureSweep
StructureSweep,2026-02-20 03:30:00,LONG,4987.38,4976.62,5014.82,TARGET,2.274,WIN,2026-02-20,1,Inducement+FVG
LiquiditySweep,2026-02-20 06:15:00,SHORT,5022.25,5037.18,4991.39,STOP,-1.371,LOSS,2026-02-20,0,
StructureSweep,2026-02-20 12:00:00,LONG,5022.45,5008.49,5042.48,STOP,-1.395,LOSS,2026-02-20,0,
MaynePlaybook,2026-02-20 13:00:00,SHORT,5043.69,5048.72,4655.16,STOP,-2.103,LOSS,2026-02-20,0,
LiquidityRun,2026-02-23 00:15:00,SHORT,5153.2,5158.83,5136.32,STOP,-2.008,LOSS,2026-02-23,0,
LiquidityRun,2026-02-23 04:15:00,SHORT,5159.99,5171.61,5125.14,TARGET,2.734,WIN,2026-02-23,0,
StructureSweep,2026-02-23 13:00:00,SHORT,5155.06,5170.56,5122.1,STOP,-1.366,LOSS,2026-02-23,0,
Inducement+FVG,2026-02-23 13:15:00,LONG,5149.52,5136.72,5176.67,TARGET,1.88,WIN,2026-02-23,0,
PriorDayLevels,2026-02-23 14:00:00,SHORT,5171.87,5187.38,5108.78,STOP,-1.368,LOSS,2026-02-23,0,
LiquidityRun,2026-02-24 00:00:00,SHORT,5229.64,5241.79,5193.16,TARGET,2.743,WIN,2026-02-24,0,
LiquidityRun,2026-02-24 01:15:00,SHORT,5165.21,5226.4,4981.66,STOP,-1.094,LOSS,2026-02-24,0,
Inducement+FVG,2026-02-24 10:30:00,LONG,5170.08,5151.95,5249.44,STOP,-1.313,LOSS,2026-02-24,0,
Inducement+FVG,2026-02-24 12:30:00,LONG,5157.89,5148.11,5249.44,STOP,-1.579,LOSS,2026-02-24,0,
PriorDayLevels,2026-02-24 13:00:00,LONG,5122.1,5106.73,5249.44,STOP,-1.366,LOSS,2026-02-24,0,
Inducement+FVG,2026-02-24 13:30:00,LONG,5145.73,5136.72,5176.67,STOP,-1.627,LOSS,2026-02-24,0,
StructureSweep,2026-02-24 23:30:00,LONG,5146.79,5123.99,5173.06,TARGET,1.017,WIN,2026-02-24,0,
Inducement+FVG,2026-02-25 10:15:00,LONG,5175.24,5151.15,5249.44,STOP,-1.235,LOSS,2026-02-25,0,
StructureSweep,2026-02-25 14:45:00,SHORT,5190.96,5198.42,5154.87,STOP,-1.766,LOSS,2026-02-25,0,
StructureSweep,2026-02-25 15:15:00,SHORT,5180.37,5200.81,5154.87,STOP,-1.28,LOSS,2026-02-25,0,
StructureSweep,2026-02-26 08:30:00,LONG,5174.19,5165.15,5205.51,STOP,-1.629,LOSS,2026-02-26,0,
Inducement+FVG,2026-02-26 14:30:00,LONG,5172.1,5132.43,5217.54,STOP,-1.143,LOSS,2026-02-26,0,
PriorDayLevels,2026-02-26 15:00:00,LONG,5136.38,5120.97,5217.54,EOD,2.751,WIN,2026-02-26,0,
StructureSweep,2026-02-26 15:45:00,SHORT,5185.32,5197.91,5157.78,STOP,-1.454,LOSS,2026-02-26,0,
StructureSweep,2026-02-27 01:00:00,LONG,5176.3,5161.62,5200.77,TARGET,1.456,WIN,2026-02-27,0,
PriorDayLevels,2026-02-27 13:00:00,SHORT,5205.51,5221.12,5130.47,STOP,-1.368,LOSS,2026-02-27,1,LiquiditySweep
LiquiditySweep,2026-02-27 13:30:00,SHORT,5216.62,5243.65,5180.64,STOP,-1.213,LOSS,2026-02-27,1,PriorDayLevels
LiquidityRun,2026-03-02 01:00:00,SHORT,5340.34,5364.64,5267.43,STOP,-1.242,LOSS,2026-03-02,0,
StructureSweep,2026-03-02 11:45:00,LONG,5385.11,5369.73,5419.14,STOP,-1.385,LOSS,2026-03-02,1,Inducement+FVG
Inducement+FVG,2026-03-02 14:00:00,LONG,5375.07,5360.87,5419.14,STOP,-1.416,LOSS,2026-03-02,1,StructureSweep
PriorDayLevels,2026-03-02 14:00:00,LONG,5314.68,5298.74,5393.36,TARGET,4.801,WIN,2026-03-02,1,Inducement+FVG
Inducement+FVG,2026-03-02 16:00:00,LONG,5300.59,5258.25,5419.14,STOP,-1.137,LOSS,2026-03-02,1,PriorDayLevels
LiquidityRun,2026-03-02 19:00:00,LONG,5330.34,5297.79,5427.99,STOP,-1.179,LOSS,2026-03-02,0,
PriorDayLevels,2026-03-03 09:00:00,LONG,5260.22,5244.44,5419.14,STOP,-1.366,LOSS,2026-03-03,1,Inducement+FVG
Inducement+FVG,2026-03-03 09:30:00,LONG,5263.98,5258.25,5419.14,STOP,-2.011,LOSS,2026-03-03,1,PriorDayLevels
LiquidityRun,2026-03-03 12:15:00,LONG,5204.21,5152.35,5359.77,STOP,-1.11,LOSS,2026-03-03,0,
LiquidityRun,2026-03-03 15:45:00,LONG,5095.25,5048.25,5236.26,STOP,-1.119,LOSS,2026-03-03,0,
StructureSweep,2026-03-03 18:30:00,SHORT,5133.15,5142.35,4995.77,STOP,-1.614,LOSS,2026-03-03,0,
StructureSweep,2026-03-04 06:00:00,LONG,5141.79,5116.34,5190.85,TARGET,1.807,WIN,2026-03-04,0,
StructureSweep,2026-03-04 15:15:00,LONG,5156.24,5127.29,5205.97,STOP,-1.195,LOSS,2026-03-04,0,
StructureSweep,2026-03-05 06:00:00,LONG,5132.66,5115.48,5194.84,STOP,-1.328,LOSS,2026-03-05,0,
PriorDayLevels,2026-03-05 13:00:00,LONG,5105.76,5090.44,5205.97,STOP,-1.366,LOSS,2026-03-05,0,
Inducement+FVG,2026-03-05 13:15:00,LONG,5121.36,5088.46,5205.97,STOP,-1.171,LOSS,2026-03-05,0,
StructureSweep,2026-03-06 14:00:00,SHORT,5096.94,5107.76,5062.58,STOP,-1.519,LOSS,2026-03-06,0,
LiquiditySweep,2026-03-08 23:30:00,LONG,5072.72,5036.64,5094.51,STOP,-1.154,LOSS,2026-03-08,1,LiquidityRun
LiquiditySweep,2026-03-09 00:30:00,LONG,5052.67,5036.51,5094.51,STOP,-1.343,LOSS,2026-03-09,0,
LiquiditySweep,2026-03-09 01:00:00,LONG,5072.35,5006.9,5094.51,TARGET,0.292,WIN,2026-03-09,1,LiquidityRun
LiquidityRun,2026-03-09 01:15:00,LONG,5071.94,5052.73,5129.55,TARGET,2.841,WIN,2026-03-09,1,LiquiditySweep
StructureSweep,2026-03-09 05:15:00,SHORT,5095.51,5109.01,5014.42,STOP,-1.416,LOSS,2026-03-09,0,
StructureSweep,2026-03-09 08:30:00,LONG,5090.15,5082.02,5140.46,STOP,-1.688,LOSS,2026-03-09,0,
Inducement+FVG,2026-03-09 13:45:00,LONG,5074.12,5052.73,5180.12,TARGET,4.811,WIN,2026-03-09,0,
LiquidityRun,2026-03-10 03:00:00,SHORT,5166.33,5181.0,5122.3,STOP,-1.388,LOSS,2026-03-10,0,
LiquiditySweep,2026-03-10 08:45:00,SHORT,5183.46,5202.83,5158.5,TARGET,1.129,WIN,2026-03-10,1,LiquidityRun
LiquidityRun,2026-03-10 10:15:00,SHORT,5173.76,5187.59,5132.28,STOP,-1.412,LOSS,2026-03-10,1,LiquiditySweep
StructureSweep,2026-03-10 10:30:00,LONG,5168.97,5151.35,5195.04,TARGET,1.303,WIN,2026-03-10,0,
LiquidityRun,2026-03-10 11:45:00,SHORT,5174.91,5184.71,5145.51,STOP,-1.582,LOSS,2026-03-10,1,LiquiditySweep
LiquidityRun,2026-03-10 18:15:00,SHORT,5202.75,5231.55,5116.38,TARGET,2.892,WIN,2026-03-10,0,
Inducement+FVG,2026-03-11 07:30:00,LONG,5191.34,5180.17,5238.51,STOP,-1.51,LOSS,2026-03-11,0,
Inducement+FVG,2026-03-11 08:45:00,LONG,5187.37,5175.21,5238.51,STOP,-1.469,LOSS,2026-03-11,0,
StructureSweep,2026-03-11 20:00:00,SHORT,5177.65,5188.6,5154.1,TARGET,1.868,WIN,2026-03-11,0,
StructureSweep,2026-03-12 11:15:00,LONG,5176.48,5167.37,5191.69,STOP,-1.625,LOSS,2026-03-12,0,
PriorDayLevels,2026-03-12 15:00:00,LONG,5129.7,5114.31,5223.01,STOP,-1.366,LOSS,2026-03-12,0,
LiquidityRun,2026-03-13 00:15:00,LONG,5106.3,5095.9,5137.52,STOP,-1.539,LOSS,2026-03-13,0,
PriorDayLevels,2026-03-13 14:00:00,LONG,5054.75,5039.59,5191.69,STOP,-1.366,LOSS,2026-03-13,2,"LiquidityRun,LiquiditySweep"
LiquiditySweep,2026-03-13 15:00:00,LONG,5068.98,5030.69,5097.0,STOP,-1.145,LOSS,2026-03-13,2,"LiquidityRun,PriorDayLevels"
LiquiditySweep,2026-03-13 17:00:00,LONG,5057.02,5035.94,5097.0,STOP,-1.263,LOSS,2026-03-13,2,"LiquidityRun,PriorDayLevels"
LiquidityRun,2026-03-13 17:15:00,LONG,5056.3,5046.7,5085.11,STOP,-1.578,LOSS,2026-03-13,2,"LiquiditySweep,PriorDayLevels"
LiquidityRun,2026-03-16 00:00:00,LONG,5022.66,4987.55,5128.0,STOP,-1.157,LOSS,2026-03-16,0,
StructureSweep,2026-03-16 00:30:00,SHORT,5027.81,5036.14,4966.8,STOP,-1.665,LOSS,2026-03-16,0,
LiquidityRun,2026-03-16 02:00:00,LONG,5015.2,4999.18,5063.25,STOP,-1.344,LOSS,2026-03-16,0,
LiquidityRun,2026-03-16 03:30:00,LONG,5018.63,5001.92,5068.76,STOP,-1.33,LOSS,2026-03-16,0,
PriorDayLevels,2026-03-16 13:00:00,SHORT,5030.41,5045.5,4966.8,EOD,0.8,WIN,2026-03-16,0,
LiquidityRun,2026-03-16 14:30:00,SHORT,5001.04,5032.08,4907.94,STOP,-1.178,LOSS,2026-03-16,0,
Inducement+FVG,2026-03-17 01:00:00,LONG,5010.34,4987.69,5038.06,TARGET,1.09,WIN,2026-03-17,0,
LiquidityRun,2026-03-17 05:45:00,SHORT,5020.77,5038.48,4967.66,TARGET,2.83,WIN,2026-03-17,1,StructureSweep
StructureSweep,2026-03-17 06:00:00,SHORT,5012.89,5027.72,4994.46,STOP,-1.372,LOSS,2026-03-17,1,LiquidityRun
Inducement+FVG,2026-03-17 10:30:00,LONG,4998.99,4987.69,5038.06,STOP,-1.486,LOSS,2026-03-17,0,
StructureSweep,2026-03-17 13:30:00,SHORT,5027.18,5036.52,4991.66,TARGET,3.479,WIN,2026-03-17,0,
Inducement+FVG,2026-03-17 15:45:00,LONG,4997.8,4987.69,5044.47,STOP,-1.543,LOSS,2026-03-17,0,
StructureSweep,2026-03-18 01:15:00,SHORT,5008.16,5021.06,4993.4,TARGET,0.912,WIN,2026-03-18,0,
PriorDayLevels,2026-03-18 10:00:00,LONG,4973.34,4958.42,5044.47,STOP,-1.366,LOSS,2026-03-18,1,LiquiditySweep
LiquiditySweep,2026-03-18 10:30:00,LONG,4977.73,4952.88,5008.93,STOP,-1.22,LOSS,2026-03-18,1,PriorDayLevels
LiquidityRun,2026-03-18 15:00:00,LONG,4875.27,4860.33,4920.07,STOP,-1.358,LOSS,2026-03-18,0,
StructureSweep,2026-03-18 17:15:00,SHORT,4891.13,4902.93,4833.98,TARGET,4.596,WIN,2026-03-18,0,
LiquidityRun,2026-03-18 22:45:00,LONG,4834.3,4820.64,4875.29,STOP,-1.389,LOSS,2026-03-18,0,
LiquidityRun,2026-03-19 14:00:00,LONG,4630.76,4578.61,4787.19,STOP,-1.097,LOSS,2026-03-19,0,
LiquidityRun,2026-03-20 04:00:00,SHORT,4718.93,4732.82,4677.26,TARGET,2.797,WIN,2026-03-20,0,
LiquidityRun,2026-03-20 12:15:00,LONG,4678.25,4667.63,4710.09,STOP,-1.484,LOSS,2026-03-20,0,
LiquidityRun,2026-03-20 16:15:00,LONG,4584.87,4558.21,4664.84,STOP,-1.188,LOSS,2026-03-20,0,
PriorDayLevels,2026-03-20 18:00:00,LONG,4502.54,4489.03,4866.89,STOP,-1.366,LOSS,2026-03-20,0,
LiquidityRun,2026-03-23 01:15:00,LONG,4421.88,4366.91,4586.79,STOP,-1.088,LOSS,2026-03-23,0,
LiquidityRun,2026-03-23 04:15:00,LONG,4368.51,4355.84,4406.53,STOP,-1.378,LOSS,2026-03-23,0,
LiquidityRun,2026-03-23 07:45:00,LONG,4204.18,4155.86,4349.14,TARGET,2.947,WIN,2026-03-23,0,
LiquidityRun,2026-03-24 02:30:00,LONG,4366.66,4332.59,4468.85,STOP,-1.14,LOSS,2026-03-24,0,
StructureSweep,2026-03-24 11:45:00,LONG,4407.62,4386.06,4432.39,STOP,-1.224,LOSS,2026-03-24,0,
PriorDayLevels,2026-03-24 23:00:00,SHORT,4512.74,4526.28,4098.36,STOP,-1.368,LOSS,2026-03-24,0,
